Timestamp,Signal,Price,date,Profit
2.0,Buy CE,3425.95,,
,Sell CE,3471.25,90.0,45.30000000000018
93.0,Buy CE,3475.65,,
,Sell CE,3477.4,124.0,1.75
131.0,Buy CE,3479.6,,
,Sell CE,3476.65,139.0,-2.949999999999818
153.0,Buy CE,3477.0,,
,Sell CE,3474.9,156.0,-2.099999999999909
170.0,Buy CE,3474.35,,
,Sell CE,3472.5,175.0,-1.849999999999909
177.0,Buy CE,3473.5,,
,Sell CE,3473.85,196.0,0.34999999999990905
202.0,Buy CE,3476.25,,
,Sell CE,3484.65,255.0,8.400000000000091
258.0,Buy CE,3486.8,,
,Sell CE,3484.95,263.0,-1.8500000000003638
268.0,Buy CE,3486.05,,
,Sell CE,3485.85,277.0,-0.20000000000027285
278.0,Buy CE,3488.0,,
,Sell CE,3510.6,347.0,22.59999999999991
371.0,Buy CE,3509.0,,
,Sell CE,9690.75,471.0,6181.75
490.0,Buy CE,9685.7,,
,Sell CE,9690.75,519.0,5.049999999999272
537.0,Buy CE,9690.9,,
,Sell CE,9694.1,564.0,3.2000000000007276
578.0,Buy CE,9693.1,,
,Sell CE,9691.7,583.0,-1.3999999999996362
589.0,Buy CE,9694.6,,
,Sell CE,9721.3,672.0,26.69999999999891
680.0,Buy CE,9730.4,,
,Sell CE,9727.9,704.0,-2.5
710.0,Buy CE,9730.45,,
,Sell CE,9741.2,751.0,10.75
759.0,Buy CE,9749.2,,
,Sell CE,9749.05,780.0,-0.1500000000014552
811.0,Buy CE,9746.85,,
,Sell CE,9748.85,851.0,2.0
857.0,Buy CE,9753.7,,
,Sell CE,9752.75,882.0,-0.9500000000007276
889.0,Buy CE,9755.15,,
,Sell CE,9747.1,894.0,-8.049999999999272
903.0,Buy CE,9753.9,,
,Sell CE,9750.45,909.0,-3.4499999999989086
931.0,Buy CE,9751.35,,
,Sell CE,9754.0,957.0,2.649999999999636
958.0,Buy CE,9756.3,,
,Sell CE,9758.6,989.0,2.3000000000010914
998.0,Buy CE,9763.15,,
,Sell CE,9760.4,1005.0,-2.75
1008.0,Buy CE,9761.85,,
,Sell CE,9760.8,1019.0,-1.0500000000010914
1021.0,Buy CE,9762.25,,
,Sell CE,9761.65,1047.0,-0.6000000000003638
1051.0,Buy CE,9766.85,,
,Sell CE,9768.2,1070.0,1.3500000000003638
1072.0,Buy CE,9770.45,,
,Sell CE,9766.25,1079.0,-4.200000000000728
1100.0,Buy CE,9757.25,,
,Sell CE,9756.5,1118.0,-0.75
1120.0,Buy CE,9758.3,,
,Sell CE,9754.6,1124.0,-3.6999999999989086
1125.0,Buy CE,9775.6,,
,Sell CE,9784.45,1168.0,8.850000000000364
1170.0,Buy CE,9788.6,,
,Sell CE,9784.95,1179.0,-3.649999999999636
1190.0,Buy CE,9786.8,,
,Sell CE,9785.7,1201.0,-1.0999999999985448
1206.0,Buy CE,9787.35,,
,Sell CE,9785.95,1215.0,-1.3999999999996362
1218.0,Buy CE,9788.25,,
,Sell CE,9786.7,1228.0,-1.5499999999992724
1275.0,Buy CE,9778.35,,
,Sell CE,9781.7,1309.0,3.350000000000364
1319.0,Buy CE,9783.7,,
,Sell CE,9782.3,1322.0,-1.4000000000014552
1330.0,Buy CE,9783.6,,
,Sell CE,9783.95,1348.0,0.3500000000003638
1386.0,Buy CE,9779.3,,
,Sell CE,9781.7,1411.0,2.400000000001455
1415.0,Buy CE,9784.45,,
,Sell CE,9781.35,1422.0,-3.100000000000364
1444.0,Buy CE,9780.6,,
,Sell CE,9783.3,1474.0,2.6999999999989086
1500.0,Buy CE,9798.25,,
,Sell CE,9794.25,1522.0,-4.0
1536.0,Buy CE,9795.8,,
,Sell CE,9794.55,1538.0,-1.25
1540.0,Buy CE,9795.75,,
,Sell CE,9793.1,1542.0,-2.649999999999636
1582.0,Buy CE,9774.7,,
,Sell CE,9771.8,1585.0,-2.900000000001455
1587.0,Buy CE,9774.95,,
,Sell CE,9770.8,1588.0,-4.150000000001455
1596.0,Buy CE,9774.7,,
,Sell CE,9770.35,1625.0,-4.350000000000364
1677.0,Buy CE,9739.85,,
,Sell CE,9759.35,1711.0,19.5
1713.0,Buy CE,9764.3,,
,Sell CE,9755.25,1720.0,-9.049999999999272
1764.0,Buy CE,9697.85,,
,Sell CE,9705.95,1794.0,8.100000000000364
1823.0,Buy CE,9701.8,,
,Sell CE,9700.9,1835.0,-0.8999999999996362
1916.0,Buy CE,9559.8,,
,Sell CE,9553.55,1927.0,-6.25
2017.0,Buy CE,9487.9,,
,Sell CE,9497.7,2058.0,9.800000000001091
2080.0,Buy CE,9493.3,,
,Sell CE,9488.2,2082.0,-5.099999999998545
2120.0,Buy CE,9478.6,,
,Sell CE,9468.75,2130.0,-9.850000000000364
2156.0,Buy CE,9468.85,,
,Sell CE,9455.25,2159.0,-13.600000000000364
2191.0,Buy CE,9442.4,,
,Sell CE,9442.15,2218.0,-0.25
2230.0,Buy CE,9448.05,,
,Sell CE,9401.8,2250.0,-46.25
2266.0,Buy CE,9423.0,,
,Sell CE,9419.95,2278.0,-3.0499999999992724
2282.0,Buy CE,9426.45,,
,Sell CE,9420.1,2287.0,-6.350000000000364
2317.0,Buy CE,9398.7,,
,Sell CE,9395.55,2319.0,-3.150000000001455
2340.0,Buy CE,9392.3,,
,Sell CE,9408.45,2376.0,16.150000000001455
2377.0,Buy CE,9413.15,,
,Sell CE,9451.6,2429.0,38.45000000000073
2465.0,Buy CE,9435.2,,
,Sell CE,9431.65,2466.0,-3.5500000000010914
2477.0,Buy CE,9433.7,,
,Sell CE,9436.0,2500.0,2.2999999999992724
2509.0,Buy CE,9445.0,,
,Sell CE,9436.9,2516.0,-8.100000000000364
2539.0,Buy CE,9433.45,,
,Sell CE,9441.4,2560.0,7.949999999998909
2561.0,Buy CE,9445.0,,
,Sell CE,9441.5,2562.0,-3.5
2571.0,Buy CE,9446.5,,
,Sell CE,9436.75,2576.0,-9.75
2582.0,Buy CE,9444.2,,
,Sell CE,9441.95,2596.0,-2.25
2597.0,Buy CE,9445.75,,
,Sell CE,9453.4,2622.0,7.649999999999636
2628.0,Buy CE,9466.95,,
,Sell CE,9450.45,2637.0,-16.5
2646.0,Buy CE,9464.3,,
,Sell CE,9469.05,2668.0,4.75
2731.0,Buy CE,9433.95,,
,Sell CE,9428.85,2742.0,-5.100000000000364
2749.0,Buy CE,9433.95,,
,Sell CE,9431.7,2760.0,-2.25
2811.0,Buy CE,9418.5,,
,Sell CE,9416.2,2821.0,-2.2999999999992724
2857.0,Buy CE,9403.05,,
,Sell CE,9418.15,2892.0,15.100000000000364
2954.0,Buy CE,9401.15,,
,Sell CE,9403.25,2977.0,2.100000000000364
3000.0,Buy CE,9444.95,,
,Sell CE,9418.75,3015.0,-26.200000000000728
3016.0,Buy CE,9425.1,,
,Sell CE,9421.65,3029.0,-3.4500000000007276
3033.0,Buy CE,9428.8,,
,Sell CE,9437.15,3066.0,8.350000000000364
3078.0,Buy CE,9437.8,,
,Sell CE,9435.5,3087.0,-2.2999999999992724
3110.0,Buy CE,9434.1,,
,Sell CE,9430.0,3122.0,-4.100000000000364
3128.0,Buy CE,9433.7,,
,Sell CE,9434.4,3147.0,0.6999999999989086
3149.0,Buy CE,9436.55,,
,Sell CE,9432.9,3152.0,-3.649999999999636
3161.0,Buy CE,9436.8,,
,Sell CE,9447.8,3205.0,11.0
3214.0,Buy CE,9450.4,,
,Sell CE,9448.65,3215.0,-1.75
3222.0,Buy CE,9450.9,,
,Sell CE,9460.5,3276.0,9.600000000000364
3296.0,Buy CE,9461.6,,
,Sell CE,9466.75,3321.0,5.149999999999636
3322.0,Buy CE,9467.4,,
,Sell CE,9466.7,3323.0,-0.6999999999989086
3329.0,Buy CE,9468.3,,
,Sell CE,9462.1,3342.0,-6.199999999998909
3353.0,Buy CE,9467.3,,
,Sell CE,9465.8,3365.0,-1.5
3375.0,Buy CE,9483.5,,
,Sell CE,9466.95,3391.0,-16.549999999999272
3435.0,Buy CE,9461.1,,
,Sell CE,9463.75,3459.0,2.649999999999636
3463.0,Buy CE,9470.2,,
,Sell CE,9469.75,3478.0,-0.4500000000007276
3491.0,Buy CE,9470.15,,
,Sell CE,9483.0,3535.0,12.850000000000364
3563.0,Buy CE,9480.95,,
,Sell CE,9479.75,3575.0,-1.2000000000007276
3576.0,Buy CE,9482.9,,
,Sell CE,9483.25,3590.0,0.3500000000003638
3594.0,Buy CE,9486.85,,
,Sell CE,9512.25,3658.0,25.399999999999636
3682.0,Buy CE,9506.0,,
,Sell CE,9501.2,3691.0,-4.799999999999272
3741.0,Buy CE,9462.05,,
,Sell CE,9455.55,3748.0,-6.5
3750.0,Buy CE,9479.6,,
,Sell CE,9476.1,3769.0,-3.5
3816.0,Buy CE,9460.9,,
,Sell CE,9460.25,3830.0,-0.6499999999996362
3869.0,Buy CE,9439.5,,
,Sell CE,9438.6,3885.0,-0.8999999999996362
3894.0,Buy CE,9444.5,,
,Sell CE,9440.65,3896.0,-3.850000000000364
3909.0,Buy CE,9443.0,,
,Sell CE,9438.4,3921.0,-4.600000000000364
3942.0,Buy CE,9441.05,,
,Sell CE,9443.15,3963.0,2.100000000000364
3971.0,Buy CE,9450.25,,
,Sell CE,9452.0,3996.0,1.75
4000.0,Buy CE,9458.6,,
,Sell CE,9454.3,4011.0,-4.300000000001091
4021.0,Buy CE,9460.6,,
,Sell CE,9451.2,4028.0,-9.399999999999636
4051.0,Buy CE,9458.9,,
,Sell CE,9462.35,4070.0,3.4500000000007276
4077.0,Buy CE,9465.45,,
,Sell CE,9462.0,4092.0,-3.4500000000007276
4095.0,Buy CE,9472.25,,
,Sell CE,9465.25,4100.0,-7.0
4104.0,Buy CE,9470.15,,
,Sell CE,9468.75,4123.0,-1.3999999999996362
4131.0,Buy CE,9474.4,,
,Sell CE,9464.75,4139.0,-9.649999999999636
4144.0,Buy CE,9478.75,,
,Sell CE,9495.1,4180.0,16.350000000000364
4203.0,Buy CE,9494.8,,
,Sell CE,9490.6,4207.0,-4.199999999998909
4213.0,Buy CE,9495.75,,
,Sell CE,9491.95,4220.0,-3.7999999999992724
4227.0,Buy CE,9493.95,,
,Sell CE,9492.25,4232.0,-1.7000000000007276
4233.0,Buy CE,9493.85,,
,Sell CE,9497.65,4266.0,3.7999999999992724
4270.0,Buy CE,9501.3,,
,Sell CE,9498.1,4274.0,-3.1999999999989086
4276.0,Buy CE,9500.95,,
,Sell CE,9501.3,4291.0,0.3499999999985448
4299.0,Buy CE,9504.0,,
,Sell CE,9501.8,4305.0,-2.2000000000007276
4324.0,Buy CE,9499.8,,
,Sell CE,9500.7,4351.0,0.9000000000014552
4384.0,Buy CE,9499.05,,
,Sell CE,9488.9,4387.0,-10.149999999999636
4399.0,Buy CE,9496.2,,
,Sell CE,9492.85,4405.0,-3.350000000000364
4406.0,Buy CE,9494.9,,
,Sell CE,9520.4,4462.0,25.5
4470.0,Buy CE,9528.3,,
,Sell CE,9521.2,4473.0,-7.099999999998545
4474.0,Buy CE,9522.95,,
,Sell CE,9528.35,4499.0,5.399999999999636
4503.0,Buy CE,9537.2,,
,Sell CE,9550.2,4561.0,13.0
4564.0,Buy CE,9554.0,,
,Sell CE,9555.85,4585.0,1.8500000000003638
4599.0,Buy CE,9557.25,,
,Sell CE,9553.95,4608.0,-3.2999999999992724
4614.0,Buy CE,9556.35,,
,Sell CE,9554.8,4615.0,-1.5500000000010914
4616.0,Buy CE,9555.95,,
,Sell CE,9554.95,4617.0,-1.0
4619.0,Buy CE,9556.25,,
,Sell CE,9555.1,4620.0,-1.1499999999996362
4622.0,Buy CE,9555.8,,
,Sell CE,9554.5,4623.0,-1.2999999999992724
4633.0,Buy CE,9556.8,,
,Sell CE,9556.45,4648.0,-0.3499999999985448
4669.0,Buy CE,9557.4,,
,Sell CE,9556.0,4672.0,-1.3999999999996362
4676.0,Buy CE,9556.55,,
,Sell CE,9555.55,4684.0,-1.0
4718.0,Buy CE,9551.5,,
,Sell CE,9549.85,4719.0,-1.6499999999996362
4759.0,Buy CE,9537.8,,
,Sell CE,9534.4,4767.0,-3.399999999999636
4776.0,Buy CE,9537.05,,
,Sell CE,9535.45,4795.0,-1.5999999999985448
4810.0,Buy CE,9539.15,,
,Sell CE,9536.4,4815.0,-2.75
4817.0,Buy CE,9539.9,,
,Sell CE,9538.25,4846.0,-1.6499999999996362
4853.0,Buy CE,9545.25,,
,Sell CE,9541.6,4857.0,-3.649999999999636
4859.0,Buy CE,9545.65,,
,Sell CE,9542.0,4861.0,-3.649999999999636
4909.0,Buy CE,9515.55,,
,Sell CE,9519.45,4952.0,3.900000000001455
4984.0,Buy CE,9516.8,,
,Sell CE,9515.55,4986.0,-1.25
5027.0,Buy CE,9506.5,,
,Sell CE,9503.6,5037.0,-2.899999999999636
5055.0,Buy CE,9503.65,,
,Sell CE,9500.95,5059.0,-2.6999999999989086
5061.0,Buy CE,9503.0,,
,Sell CE,9501.5,5063.0,-1.5
5106.0,Buy CE,9498.75,,
,Sell CE,9491.9,5114.0,-6.850000000000364
5129.0,Buy CE,9493.95,,
,Sell CE,9491.65,5142.0,-2.3000000000010914
5165.0,Buy CE,9487.25,,
,Sell CE,9481.6,5171.0,-5.649999999999636
5182.0,Buy CE,9486.1,,
,Sell CE,9485.4,5206.0,-0.7000000000007276
5249.0,Buy CE,9458.45,,
,Sell CE,9465.8,5266.0,7.349999999998545
5331.0,Buy CE,9389.65,,
,Sell CE,9394.65,5349.0,5.0
5393.0,Buy CE,9369.5,,
,Sell CE,9367.0,5401.0,-2.5
5402.0,Buy CE,9369.05,,
,Sell CE,9367.3,5403.0,-1.75
5405.0,Buy CE,9370.05,,
,Sell CE,9367.55,5418.0,-2.5
5456.0,Buy CE,9358.6,,
,Sell CE,9353.0,5470.0,-5.600000000000364
5517.0,Buy CE,9325.1,,
,Sell CE,9316.6,5520.0,-8.5
5529.0,Buy CE,9322.05,,
,Sell CE,9322.6,5541.0,0.5500000000010914
5571.0,Buy CE,9321.75,,
,Sell CE,9311.05,5583.0,-10.700000000000728
5587.0,Buy CE,9318.7,,
,Sell CE,9314.2,5595.0,-4.5
5612.0,Buy CE,9308.5,,
,Sell CE,9262.65,5625.0,-45.850000000000364
5660.0,Buy CE,9224.85,,
,Sell CE,9252.9,5703.0,28.049999999999272
5723.0,Buy CE,9248.15,,
,Sell CE,9248.45,5743.0,0.3000000000010914
5774.0,Buy CE,9243.1,,
,Sell CE,9239.65,5777.0,-3.4500000000007276
5803.0,Buy CE,9233.3,,
,Sell CE,9230.2,5822.0,-3.099999999998545
5841.0,Buy CE,9229.95,,
,Sell CE,9225.0,5849.0,-4.950000000000728
5880.0,Buy CE,9221.05,,
,Sell CE,9240.9,5936.0,19.850000000000364
5953.0,Buy CE,9241.7,,
,Sell CE,9233.95,5968.0,-7.75
5969.0,Buy CE,9238.35,,
,Sell CE,9235.85,5970.0,-2.5
5973.0,Buy CE,9239.75,,
,Sell CE,9245.05,5994.0,5.299999999999272
6001.0,Buy CE,9259.7,,
,Sell CE,9236.9,6006.0,-22.80000000000109
6030.0,Buy CE,9236.65,,
,Sell CE,9242.85,6050.0,6.200000000000728
6056.0,Buy CE,9250.75,,
,Sell CE,9248.1,6067.0,-2.649999999999636
6069.0,Buy CE,9252.9,,
,Sell CE,9250.75,6071.0,-2.149999999999636
6088.0,Buy CE,9251.25,,
,Sell CE,9248.05,6109.0,-3.2000000000007276
6124.0,Buy CE,9249.55,,
,Sell CE,9246.9,6135.0,-2.649999999999636
6142.0,Buy CE,9250.25,,
,Sell CE,9248.45,6158.0,-1.7999999999992724
6160.0,Buy CE,9251.0,,
,Sell CE,9251.4,6178.0,0.3999999999996362
6188.0,Buy CE,9252.35,,
,Sell CE,9251.2,6189.0,-1.1499999999996362
6204.0,Buy CE,9259.2,,
,Sell CE,9252.55,6223.0,-6.650000000001455
6243.0,Buy CE,9253.0,,
,Sell CE,9261.8,6279.0,8.799999999999272
6281.0,Buy CE,9266.5,,
,Sell CE,9264.4,6289.0,-2.100000000000364
6290.0,Buy CE,9265.25,,
,Sell CE,9266.55,6309.0,1.2999999999992724
6344.0,Buy CE,9229.1,,
,Sell CE,9229.25,6361.0,0.1499999999996362
6369.0,Buy CE,9234.8,,
,Sell CE,9232.5,6386.0,-2.2999999999992724
6443.0,Buy CE,9170.2,,
,Sell CE,9166.2,6448.0,-4.0
6450.0,Buy CE,9167.75,,
,Sell CE,9165.85,6452.0,-1.8999999999996362
6472.0,Buy CE,9155.4,,
,Sell CE,9148.85,6475.0,-6.549999999999272
6508.0,Buy CE,9147.8,,
,Sell CE,9144.45,6514.0,-3.349999999998545
6526.0,Buy CE,9146.05,,
,Sell CE,9149.05,6549.0,3.0
6560.0,Buy CE,9153.25,,
,Sell CE,9150.5,6563.0,-2.75
6564.0,Buy CE,9151.8,,
,Sell CE,9149.1,6567.0,-2.6999999999989086
6591.0,Buy CE,9143.8,,
,Sell CE,9166.25,6643.0,22.450000000000728
6656.0,Buy CE,9168.8,,
,Sell CE,9162.2,6665.0,-6.599999999998545
6670.0,Buy CE,9170.9,,
,Sell CE,9170.15,6683.0,-0.75
6720.0,Buy CE,9160.05,,
,Sell CE,9156.8,6749.0,-3.25
6750.0,Buy CE,9176.65,,
,Sell CE,9221.65,6802.0,45.0
6844.0,Buy CE,9202.6,,
,Sell CE,9199.05,6859.0,-3.5500000000010914
6868.0,Buy CE,9200.4,,
,Sell CE,9199.1,6869.0,-1.2999999999992724
6885.0,Buy CE,9198.95,,
,Sell CE,9194.85,6895.0,-4.100000000000364
6902.0,Buy CE,9199.05,,
,Sell CE,9192.5,6909.0,-6.549999999999272
6948.0,Buy CE,9174.5,,
,Sell CE,9165.75,6955.0,-8.75
6958.0,Buy CE,9171.35,,
,Sell CE,9169.35,6966.0,-2.0
6968.0,Buy CE,9171.3,,
,Sell CE,9168.85,6970.0,-2.4499999999989086
6995.0,Buy CE,9161.2,,
,Sell CE,9155.0,7002.0,-6.200000000000728
7010.0,Buy CE,9159.6,,
,Sell CE,9169.75,7041.0,10.149999999999636
7044.0,Buy CE,9174.9,,
,Sell CE,9172.25,7050.0,-2.649999999999636
7051.0,Buy CE,9176.85,,
,Sell CE,9180.7,7084.0,3.850000000000364
7111.0,Buy CE,9162.5,,
,Sell CE,9159.95,7112.0,-2.5499999999992724
7113.0,Buy CE,9160.95,,
,Sell CE,9160.3,7126.0,-0.6500000000014552
7136.0,Buy CE,9165.3,,
,Sell CE,9144.75,7141.0,-20.549999999999272
7148.0,Buy CE,9159.9,,
,Sell CE,9155.95,7162.0,-3.9499999999989086
7181.0,Buy CE,9146.3,,
,Sell CE,9145.25,7193.0,-1.0499999999992724
7206.0,Buy CE,9148.45,,
,Sell CE,9193.55,7295.0,45.099999999998545
7299.0,Buy CE,9198.5,,
,Sell CE,9193.55,7301.0,-4.950000000000728
7304.0,Buy CE,9197.1,,
,Sell CE,9195.15,7315.0,-1.9500000000007276
7333.0,Buy CE,9195.0,,
,Sell CE,9189.25,7341.0,-5.75
7353.0,Buy CE,9191.35,,
,Sell CE,9187.65,7380.0,-3.7000000000007276
7397.0,Buy CE,9190.3,,
,Sell CE,9184.45,7405.0,-5.849999999998545
7417.0,Buy CE,9189.25,,
,Sell CE,9189.9,7443.0,0.6499999999996362
7461.0,Buy CE,9191.8,,
,Sell CE,9189.2,7463.0,-2.599999999998545
7480.0,Buy CE,9190.45,,
,Sell CE,9186.05,7502.0,-4.400000000001455
7573.0,Buy CE,9145.15,,
,Sell CE,9142.8,7585.0,-2.350000000000364
7607.0,Buy CE,9144.05,,
,Sell CE,9138.95,7614.0,-5.099999999998545
7618.0,Buy CE,9143.85,,
,Sell CE,9138.7,7625.0,-5.149999999999636
7679.0,Buy CE,9094.45,,
,Sell CE,9090.65,7688.0,-3.8000000000010914
7702.0,Buy CE,9093.2,,
,Sell CE,9110.25,7755.0,17.049999999999272
7767.0,Buy CE,9117.2,,
,Sell CE,9119.95,7786.0,2.75
7793.0,Buy CE,9124.35,,
,Sell CE,9121.25,7803.0,-3.100000000000364
7805.0,Buy CE,9127.75,,
,Sell CE,9119.8,7807.0,-7.950000000000728
7845.0,Buy CE,9116.05,,
,Sell CE,9107.7,7861.0,-8.349999999998545
7868.0,Buy CE,9109.4,,
,Sell CE,9155.35,7915.0,45.95000000000073
7982.0,Buy CE,9120.95,,
,Sell CE,9115.0,7990.0,-5.950000000000728
8031.0,Buy CE,9094.25,,
,Sell CE,9107.35,8066.0,13.100000000000364
8067.0,Buy CE,9111.55,,
,Sell CE,9107.0,8074.0,-4.549999999999272
8102.0,Buy CE,9105.65,,
,Sell CE,9097.6,8111.0,-8.049999999999272
8127.0,Buy CE,9099.35,,
,Sell CE,9095.6,8155.0,-3.75
8247.0,Buy CE,9004.85,,
,Sell CE,9002.15,8248.0,-2.7000000000007276
8272.0,Buy CE,8961.95,,
,Sell CE,8968.2,8293.0,6.25
8295.0,Buy CE,8973.75,,
,Sell CE,8969.55,8296.0,-4.200000000000728
8315.0,Buy CE,8969.05,,
,Sell CE,8957.55,8320.0,-11.5
8353.0,Buy CE,8946.5,,
,Sell CE,8988.4,8419.0,41.899999999999636
8430.0,Buy CE,8992.0,,
,Sell CE,8988.6,8432.0,-3.399999999999636
8436.0,Buy CE,8994.65,,
,Sell CE,8998.05,8464.0,3.399999999999636
8474.0,Buy CE,9002.1,,
,Sell CE,9012.5,8517.0,10.399999999999636
8530.0,Buy CE,9013.0,,
,Sell CE,9008.65,8546.0,-4.350000000000364
8552.0,Buy CE,9018.6,,
,Sell CE,9041.95,8579.0,23.350000000000364
8595.0,Buy CE,9040.45,,
,Sell CE,9041.5,8620.0,1.0499999999992724
8639.0,Buy CE,9023.95,,
,Sell CE,9019.9,8640.0,-4.050000000001091
8642.0,Buy CE,9023.55,,
,Sell CE,9014.15,8647.0,-9.399999999999636
8669.0,Buy CE,9006.05,,
,Sell CE,9000.3,8670.0,-5.75
8673.0,Buy CE,9004.15,,
,Sell CE,9000.7,8675.0,-3.4499999999989086
8749.0,Buy CE,8958.75,,
,Sell CE,8952.85,8756.0,-5.899999999999636
8774.0,Buy CE,8953.4,,
,Sell CE,8948.2,8781.0,-5.199999999998909
8812.0,Buy CE,8939.75,,
,Sell CE,8944.2,8841.0,4.450000000000728
8872.0,Buy CE,8942.85,,
,Sell CE,8935.8,8886.0,-7.050000000001091
8919.0,Buy CE,8920.7,,
,Sell CE,8914.4,8928.0,-6.300000000001091
8967.0,Buy CE,8896.0,,
,Sell CE,8878.55,9000.0,-17.450000000000728
9036.0,Buy CE,8854.85,,
,Sell CE,8849.15,9041.0,-5.700000000000728
9073.0,Buy CE,8835.9,,
,Sell CE,8832.1,9080.0,-3.7999999999992724
9087.0,Buy CE,8840.25,,
,Sell CE,8844.3,9103.0,4.049999999999272
9104.0,Buy CE,8847.15,,
,Sell CE,8844.55,9115.0,-2.600000000000364
9117.0,Buy CE,8851.15,,
,Sell CE,8900.4,9181.0,49.25
9187.0,Buy CE,8910.55,,
,Sell CE,8900.35,9200.0,-10.199999999998909
9239.0,Buy CE,8888.6,,
,Sell CE,8881.75,9246.0,-6.850000000000364
9250.0,Buy CE,8912.2,,
,Sell CE,8973.2,9309.0,61.0
9353.0,Buy CE,8949.0,,
,Sell CE,8941.25,9365.0,-7.75
9373.0,Buy CE,8946.8,,
,Sell CE,8831.35,9374.0,-115.44999999999891
9415.0,Buy CE,8798.95,,
,Sell CE,8784.85,9423.0,-14.100000000000364
9428.0,Buy CE,8801.1,,
,Sell CE,8791.8,9444.0,-9.300000000001091
9482.0,Buy CE,8787.3,,
,Sell CE,8783.0,9496.0,-4.299999999999272
9503.0,Buy CE,8794.9,,
,Sell CE,8802.35,9531.0,7.450000000000728
9532.0,Buy CE,8808.65,,
,Sell CE,8818.2,9560.0,9.550000000001091
9572.0,Buy CE,8826.9,,
,Sell CE,8836.1,9595.0,9.200000000000728
9615.0,Buy CE,8847.55,,
,Sell CE,8841.15,9632.0,-6.399999999999636
9661.0,Buy CE,8827.25,,
,Sell CE,8825.55,9685.0,-1.7000000000007276
9697.0,Buy CE,8832.35,,
,Sell CE,8829.65,9706.0,-2.7000000000007276
9709.0,Buy CE,8833.75,,
,Sell CE,8825.9,9714.0,-7.850000000000364
9732.0,Buy CE,8828.05,,
,Sell CE,8829.0,9748.0,0.9500000000007276
9750.0,Buy CE,8843.7,,
,Sell CE,8887.8,9796.0,44.099999999998545
9804.0,Buy CE,8898.65,,
,Sell CE,8879.8,9810.0,-18.850000000000364
9826.0,Buy CE,8883.65,,
,Sell CE,8882.45,9842.0,-1.1999999999989086
9846.0,Buy CE,8888.6,,
,Sell CE,8881.65,9851.0,-6.950000000000728
9875.0,Buy CE,8875.4,,
,Sell CE,8876.9,9913.0,1.5
9916.0,Buy CE,8884.0,,
,Sell CE,8907.25,9990.0,23.25
10002.0,Buy CE,8910.2,,
,Sell CE,8905.3,10006.0,-4.900000000001455
10014.0,Buy CE,8911.05,,
,Sell CE,8945.7,10072.0,34.650000000001455
10084.0,Buy CE,8951.85,,
,Sell CE,8943.65,10092.0,-8.200000000000728
10125.0,Buy CE,8922.95,,
,Sell CE,8902.8,10132.0,-20.150000000001455
10144.0,Buy CE,8919.0,,
,Sell CE,8935.05,10174.0,16.049999999999272
10176.0,Buy CE,8939.75,,
,Sell CE,8931.65,10186.0,-8.100000000000364
10198.0,Buy CE,8936.75,,
,Sell CE,8929.15,10206.0,-7.600000000000364
10224.0,Buy CE,8929.55,,
,Sell CE,8927.4,10228.0,-2.149999999999636
10231.0,Buy CE,8930.8,,
,Sell CE,8934.75,10254.0,3.9500000000007276
10261.0,Buy CE,8939.85,,
,Sell CE,8932.4,10271.0,-7.450000000000728
10274.0,Buy CE,8942.05,,
,Sell CE,8919.7,10286.0,-22.349999999998545
10301.0,Buy CE,8929.35,,
,Sell CE,8929.9,10321.0,0.5499999999992724
10329.0,Buy CE,8936.8,,
,Sell CE,8928.55,10335.0,-8.25
10347.0,Buy CE,8930.7,,
,Sell CE,8930.1,10365.0,-0.6000000000003638
10413.0,Buy CE,8901.35,,
,Sell CE,8889.9,10418.0,-11.450000000000728
10421.0,Buy CE,8909.8,,
,Sell CE,8898.3,10430.0,-11.5
10453.0,Buy CE,8894.3,,
,Sell CE,8888.3,10455.0,-6.0
10499.0,Buy CE,8897.6,,
,Sell CE,8863.0,10515.0,-34.600000000000364
10534.0,Buy CE,8861.9,,
,Sell CE,8887.65,10582.0,25.75
10583.0,Buy CE,8890.65,,
,Sell CE,8886.7,10590.0,-3.9499999999989086
10639.0,Buy CE,8871.35,,
,Sell CE,8872.45,10660.0,1.1000000000003638
10668.0,Buy CE,8875.1,,
,Sell CE,8871.3,10676.0,-3.8000000000010914
10680.0,Buy CE,8878.45,,
,Sell CE,8875.9,10703.0,-2.5500000000010914
10742.0,Buy CE,8868.45,,
,Sell CE,8886.2,10795.0,17.75
10810.0,Buy CE,8894.9,,
,Sell CE,9033.05,10898.0,138.14999999999964
10900.0,Buy CE,9045.7,,
,Sell CE,9040.85,10916.0,-4.850000000000364
10927.0,Buy CE,9047.3,,
,Sell CE,9072.35,11003.0,25.05000000000109
11019.0,Buy CE,9074.65,,
,Sell CE,9086.1,11060.0,11.450000000000728
11070.0,Buy CE,9090.1,,
,Sell CE,9087.35,11075.0,-2.75
11078.0,Buy CE,9093.25,,
,Sell CE,9091.4,11091.0,-1.8500000000003638
11103.0,Buy CE,9096.25,,
,Sell CE,9095.95,11126.0,-0.2999999999992724
11160.0,Buy CE,9079.55,,
,Sell CE,9067.55,11163.0,-12.0
11203.0,Buy CE,9058.75,,
,Sell CE,9053.0,11217.0,-5.75
11240.0,Buy CE,9048.7,,
,Sell CE,9046.75,11243.0,-1.9500000000007276
